u,v,key,osmid,name,highway,length,maxspeed,oneway,artery
283453888,283453895,0,26337198,Abercorn Street,residential,92.16828847961942,,False,Other
283453888,282833206,0,245291466,Leopold Takawira Street,residential,193.96431945827862,80,False,Other
283453888,10199107339,0,25446776,Leopold Takawira Street,residential,292.91699767165574,80,False,Other
283453888,282833204,0,26337158,Abercorn Street,residential,284.9746824035342,,False,Other
283453895,283453901,0,26337198,Abercorn Street,residential,92.31644911388635,,False,Other
283453895,283453888,0,26337198,Abercorn Street,residential,92.16828847961942,,False,Other
283453895,281624778,0,406809992,Remembrance Drive,tertiary,516.234873969659,80,False,Other
283453895,281616947,0,25923884,Joseph Msika Street,tertiary,193.45111001233658,,False,Other
283453901,3846704841,0,26337198,Abercorn Street,residential,82.20555032265997,,False,Other
283453901,283453895,0,26337198,Abercorn Street,residential,92.31644911388635,,False,Other
283453901,281619034,0,566669676,Chinhoyi Street,tertiary,217.2989943736007,,False,Other
283453901,281619095,0,566669676,Chinhoyi Street,tertiary,91.6038071325315,,False,Other
283453905,283453911,0,26366523,Harare Road,residential,89.42126284680383,,False,Other
283453911,4088671132,0,25983197,Esterman Place,residential,92.69411100184588,,False,Other
283453911,283453914,0,26366523,Harare Road,residential,131.52563724267202,,False,Other
283453911,283453905,0,26366523,Harare Road,residential,89.42126284680381,,False,Other
283453914,283454250,0,25983193,Roden Road,residential,155.16715435390418,,False,Other
283453914,12518074232,0,26366523,Harare Road,residential,244.44653240237213,,False,Other
283453914,283453911,0,26366523,Harare Road,residential,131.52563724267202,,False,Other
283454138,283454154,0,26366523,Harare Road,residential,9.87473580088273,,False,Other
283454138,12518074232,0,26366523,Harare Road,residential,260.6309447942846,,False,Other
283454138,287984274,0,305399658,Abdel Gamal Nasser Road,primary,145.1071521911395,,True,Other
283454154,283454138,0,26366523,Harare Road,residential,9.87473580088273,,False,Other
283454154,277992306,0,25644202,Abdel Gamal Nasser Road,primary,196.165552449291,,True,Other
283454168,283454201,0,26365057,Reverend Machingura Road,residential,78.66294337257298,,False,Other
283454168,312374143,0,26365058,Chaminuka Street,residential,128.02815848845484,,False,Other
283454168,283454172,0,26365058,Chaminuka Street,residential,141.63269396305958,,False,Other
283454172,283454180,0,674216608,Chaminuka Street,residential,25.90968785538109,,False,Other
283454172,283454168,0,26365058,Chaminuka Street,residential,141.63269396305958,,False,Other
283454172,6177720199,0,659831997,,primary_link,62.17542974424396,,True,Other
283454180,283454172,0,674216608,Chaminuka Street,residential,25.90968785538109,,False,Other
283454180,6382468775,0,681532976,,residential,30.634312444684348,,True,Other
283454201,283454168,0,26365057,Reverend Machingura Road,residential,78.66294337257298,,False,Other
283454201,283454202,0,26365057,Reverend Machingura Road,residential,85.45595222812405,,False,Other
283454201,312374151,0,278246555,Dhela Way,residential,125.73194759352364,,False,Other
283454202,283454201,0,26365057,Reverend Machingura Road,residential,85.45595222812405,,False,Other
283454202,283454205,0,26365057,Reverend Machingura Road,residential,87.72189893809835,,False,Other
283454202,312374499,0,28430925,Major Nhari Road,residential,216.31938247247385,,False,Other
283454205,283454202,0,26365057,Reverend Machingura Road,residential,87.72189893809835,,False,Other
283454205,283454208,0,26365057,Reverend Machingura Road,residential,209.8267677947459,,False,Other
283454205,312374520,0,28430920,Lundi Road,residential,80.56854174338015,,False,Other
283454208,312374502,0,26365055,Harare Road,residential,50.00819910207699,,False,Other
283454208,283454205,0,26365057,Reverend Machingura Road,residential,209.8267677947459,,False,Other
283454208,283454249,0,26290578,Harare Road,residential,155.8285578160504,,False,Other
283454249,287984274,0,26290578,Harare Road,residential,10.14242226592299,,False,Other
283454249,283454154,0,25644202,Abdel Gamal Nasser Road,primary,146.29281828777698,,True,Other
283454249,283454208,0,26290578,Harare Road,residential,155.8285578160504,,False,Other
283454250,283453914,0,25983193,Roden Road,residential,155.16715435390418,,False,Other
283454988,282780457,0,25923887,Skipper Hoste Drive,residential,1384.8856757644387,,True,Other
283454988,282780482,0,408937262,Skipper Hoste Drive,residential,42.870364400308446,,False,Other
284258538,282780418,0,532698269,Abdel Gamal Nasser Road,trunk,71.75960978792217,,False,Other
284258538,277315334,0,532698272,Abdel Gamal Nasser Road,trunk,203.16540692019248,,False,Other
284368628,277995947,0,26031069,,secondary,46.00732647737501,80,False,Other
284368628,5729201163,0,640563836,,secondary,32.08940494014091,,True,Other
284368728,1368781936,0,25821302,,residential,270.7147668331084,,False,Other
284675943,312035442,0,28406616,Stirling Road,unclassified,496.6425544812685,,False,Other
284675943,282780363,0,640563761,Paisley Road,secondary,86.67194743824929,80,False,Other
284675943,284676244,0,640563798,Paisley Road,secondary,203.98772953782918,80,False,Other
284676244,284675943,0,640563798,Paisley Road,secondary,203.9877295378292,80,False,Other
284676244,284676413,0,640563798,Paisley Road,secondary,170.58800408634107,80,False,Other
284676413,284676244,0,640563798,Paisley Road,secondary,170.58800408634107,80,False,Other
284676413,284676538,0,640563798,Paisley Road,secondary,127.6544939307914,80,False,Other
284676538,4088671436,0,661198725,Paisley Road,secondary,47.03364557289717,80,False,Other
284676538,6034369926,0,661198726,Lytton Road,secondary,60.05084314009565,80,False,Other
284676538,284676413,0,640563798,Paisley Road,secondary,127.65449393079139,80,False,Other
284676538,312035442,0,640563801,Lytton Road,secondary,512.4575855830014,80,False,Other
284676605,4088671436,0,26365061,Paisley Road,secondary,68.45883303793254,80,False,Other
284676605,284676707,0,26365061,Paisley Road,secondary,241.86576308347907,80,False,Other
284676605,311749519,0,28413336,Hull Road,unclassified,710.5702325565258,,False,Other
284676707,311749536,0,28381452,Birmingham Road,unclassified,259.4937030421891,,False,Other
284676707,284676605,0,26365061,Paisley Road,secondary,241.86576308347907,80,False,Other
284676707,6167581007,0,26365061,Paisley Road,secondary,61.578893144698924,80,False,Other
284676799,6167581008,0,658659955,Paisley Road,secondary,34.22156701870201,80,True,Other
284676799,6167581017,0,658659960,,secondary,13.718872028238037,,True,Other
284677006,311749536,0,28381454,Plymouth Road,unclassified,324.2906959991144,,False,Other
284677006,6167581008,0,658659961,Paisley Road,secondary,131.74021803786388,80,False,Other
284677006,284677207,0,658659961,Paisley Road,secondary,169.58012384720325,80,False,Other
284677207,311749562,0,28381455,Barrow Road,unclassified,575.6879941049939,,False,Other
284677207,284677006,0,658659961,Paisley Road,secondary,169.58012384720325,80,False,Other
284724191,4023865150,0,399684129,Remembrance Drive,primary,6.605534825962806,80,False,Other
284724191,312434725,0,399684130,Remembrance Drive,primary,62.13322985445558,80,False,Other
284724191,312361110,0,399684133,Simon Mazorodze Road,unclassified,32.29185776890387,,True,Other
285963379,2269911134,0,25618893,Edmonds Avenue,residential,171.98871654598227,,False,Other
285963379,279220773,0,25618893,Edmonds Avenue,residential,275.89199327811406,,False,Other
285963379,285963388,0,26121728,Fry Road,residential,119.51622010816776,,False,Other
285963388,285963379,0,26121728,Fry Road,residential,119.51622010816776,,False,Other
285963388,2269911138,0,26477662,Rudland Avenue,residential,73.12570055426342,,False,Other
285963388,6150790491,0,26121730,Wells Avenue,residential,306.56782384284935,,False,Other
285963418,2269911137,0,26477662,Rudland Avenue,residential,153.6151445302538,,False,Other
285963418,285963419,0,26477662,Rudland Avenue,residential,27.9099398786855,,False,Other
285963418,2269911138,0,26121729,,residential,420.7648047203321,,False,Other
285963419,285963418,0,26477662,Rudland Avenue,residential,27.9099398786855,,False,Other
285963419,277315686,0,25446876,Rekai Tangwena Avenue,secondary,75.5676608290749,60,False,Other
285963419,279220767,0,25446876,Rekai Tangwena Avenue,secondary,131.57259726148342,60,False,Other
287984173,6146789252,0,26290576,Cripps Road,primary,17.70522337013257,,True,Other
287984173,6146789248,0,26365054,Cripps Road,primary,25.76399033566992,,False,Other
287984274,283454249,0,26290578,Harare Road,residential,10.14242226592299,,False,Other
287984274,6146789253,0,25512100,Cripps Road,primary,551.4415588525578,,True,Other
287984277,3520084482,0,532701314,Remembrance Drive,primary,40.88427684727797,80,False,Other
287984277,281619232,0,532701319,Remembrance Drive,primary,8.899148744966709,80,False,Other
287984277,6178061167,0,532701316,Abdel Gamal Nasser Road,primary,500.34502195430775,,True,Other
287984457,277992272,0,532698275,Coventry Road,tertiary,13.390443737916728,80,False,Other
287984457,281622730,0,25821247,Abdel Gamal Nasser Road,trunk,181.74608960270683,,True,Other
287984517,5168883124,0,28322190,Abdel Gamal Nasser Road,trunk,186.3548849766318,,True,Other
287986230,281615516,0,25821128,Harare Street,residential,114.95933943623432,,False,Other
287986230,281615477,0,25821128,Harare Street,residential,76.11828406315122,,False,Other
287986230,287986260,0,345326134,Jason Moyo Avenue,tertiary,68.37243628982556,,False,Other
287986260,281615501,0,25446813,Kaguvi Street,unclassified,114.75999503508235,60,False,Other
287986260,281640594,0,25821307,Kaguvi Street,"['unclassified', 'residential']",225.11079867315482,60,False,Other
287986260,1368793608,0,122511846,Jason Moyo Avenue,tertiary,95.88378321482985,,True,Other
287986260,287986230,0,345326134,Jason Moyo Avenue,tertiary,68.37243628982556,,False,Other
288180714,6182601518,0,217679616,Enterprise Road,tertiary,3.8226752066225536,60,False,Other
288180714,6167349092,0,25820607,Enterprise Road,tertiary,151.80419122827263,60,True,Other
288196921,6189668598,0,660068403,Lytton Road,secondary,43.24869045610393,80,False,Other
288196921,2269911189,0,674168720,Lytton Road,tertiary,239.57267769733377,80,False,Other
288266999,282836295,0,345135211,Bank Street,secondary,55.34158350835342,60,True,Other
288266999,3518285977,0,345135235,,residential,59.530782721610265,,True,Other
288504700,288504700,0,25981024,Walter Hill Avenue,residential,179.62773035293577,,False,Other
288504700,288504700,1,25981024,Walter Hill Avenue,residential,179.6277303529358,,False,Other
288504700,283426698,0,657458415,Walter Hill Avenue,residential,128.41933638839922,,False,Other
288504945,1229317295,0,25928668,,primary,35.64314581262594,,True,Other
288504945,6290707707,0,671888115,Seke Road,primary,109.69575195665837,80,False,Other
288541094,283453338,0,25983161,Daventry Road,residential,87.13627965564567,,False,Other
288541094,283432158,0,25983161,Daventry Road,residential,24.598508401735504,,False,Other
288541094,283432141,0,25981035,Fereday Road,residential,376.898196484707,,False,Other
288543793,2269949160,0,25281196,Bodle Avenue,residential,28.78282635394895,,False,Other
288543793,275604131,0,25281196,Bodle Avenue,residential,82.35615233764825,,False,Other
288543793,2269949158,0,26336679,,residential,247.37090713793145,,False,Other
288547596,2269911113,0,25820579,Sixth Street,residential,125.76697896453538,,False,Other
288547596,279205519,0,25820579,Sixth Street,residential,129.60834899564122,,False,Other
288547596,277994795,0,345388972,Herbert Chitepo Avenue,secondary,179.2550419163165,,False,Other
288547596,277315706,0,345388972,Herbert Chitepo Avenue,secondary,177.28424486091052,,False,Other
288548914,282833204,0,26337158,Julia Zvobgo Street,residential,164.7733264362622,,False,Other
288548914,281616971,0,345135213,Fidel Castro Road,secondary,113.71417453874818,60,True,Other
288560668,281612917,0,26685620,Herbert Chitepo Avenue,residential,167.68177568083294,60,False,Other
288560668,288560724,0,26338307,Snowdon Road,residential,250.3536684074728,,False,Other
288560668,292876203,0,26704981,Herbert Chitepo Avenue,residential,248.63674442799928,,False,Other
288560724,288560743,0,26338307,Snowdon Road,residential,139.12570319421778,,False,Other
288560724,288560668,0,26338307,Snowdon Road,residential,250.3536684074728,,False,Other
288560724,292413274,0,26660187,Denbigh Avenue,residential,417.1020921129617,,False,Other
288560743,288560755,0,26338307,Snowdon Road,residential,132.3467612570283,,False,Other
288560743,288560724,0,26338307,Snowdon Road,residential,139.12570319421778,,False,Other
288560743,292413501,0,26660189,Glamorgan Avenue,residential,337.8768538799317,,False,Other
288560755,288560770,0,26338307,Snowdon Road,residential,142.76407950286514,,False,Other
288560755,288560743,0,26338307,Snowdon Road,residential,132.3467612570283,,False,Other
288560755,288560937,0,26702707,Wyverm Avenue,residential,322.833697826286,,False,Other
288560770,288560755,0,26338307,Snowdon Road,residential,142.76407950286514,,False,Other
288560770,288560891,0,26685621,Montgomery Avenue,residential,131.60381843125737,,False,Other
288560770,288560779,0,26338307,Snowdon Road,residential,46.59765537987094,,False,Other
288560779,288560783,0,26338307,Snowdon Road,residential,40.308385923833534,,False,Other
288560779,281615728,0,25820604,Princess Road,residential,136.79105629363187,,False,Other
288560779,288560770,0,26338307,Snowdon Road,residential,46.59765537987094,,False,Other
288560783,288560779,0,26338307,Snowdon Road,residential,40.308385923833534,,False,Other
288560783,281612116,0,25302070,Princes Road,secondary,68.11206254008252,80,False,Other
288560783,277317206,0,25302070,Princes Road,secondary,429.0543416031478,80,False,Other
288560883,292413601,0,26660194,Hartley Road,residential,74.46416832973468,,False,Other
288560883,288560891,0,26685621,Montgomery Avenue,residential,84.32798870607151,,False,Other
288560891,288560770,0,26685621,Montgomery Avenue,residential,131.60381843125737,,False,Other
288560891,288560883,0,26685621,Montgomery Avenue,residential,84.32798870607151,,False,Other
288560891,292413573,0,26660192,Standard Road,residential,124.22188070262119,,False,Other
288560937,288560755,0,26702707,Wyverm Avenue,residential,322.833697826286,,False,Other
288560937,292413501,0,26660195,Raglan Road,residential,133.80973199596977,,False,Other
290068160,2269911124,0,25820579,Sixth Street,residential,9.06104068137204,,False,Other
290068160,282945130,0,25820579,Sixth Street,residential,130.73146443192843,,False,Other
290068160,2269911127,0,681644399,Samora Machel Avenue,trunk,176.85695815942796,,True,Samora Machel Ave
290135383,312531443,0,28446899,Alamein Road,residential,84.78440979878816,,False,Other
290135383,6167704268,0,28475251,Joshua Nkomo Road (Airport Road),tertiary,87.40604577496512,80,False,Other
290135383,312797405,0,28475252,Alamein Road,tertiary,262.9876312654599,,False,Other
290135383,3820243158,0,531746580,Airport Road,tertiary,425.51920611403,80,True,Other
290135419,312796672,0,28475261,Malta Road,tertiary,97.99904660138768,,False,Other
290135419,3087080130,0,28475261,Malta Road,tertiary,52.44840892106891,,False,Other
290135419,6151973979,0,28475252,Alamein Road,tertiary,193.86610526979877,,False,Other
290135426,312795275,0,28475261,Malta Road,tertiary,110.90277221108978,,False,Other
290135426,312795281,0,28475261,Malta Road,tertiary,107.94279145700052,,False,Other
290135426,312736852,0,28466206,Horatio Avenue,residential,220.78655616213806,,False,Other
290135426,312736683,0,28466206,Horatio Avenue,residential,131.10315482299546,,False,Other
292413274,292413501,0,26660195,Raglan Road,residential,132.90548694988354,,False,Other
292413274,288560724,0,26660187,Denbigh Avenue,residential,417.1020921129617,,False,Other
292413501,288560743,0,26660189,Glamorgan Avenue,residential,337.8768538799317,,False,Other
292413501,292413274,0,26660195,Raglan Road,residential,132.90548694988354,,False,Other
292413501,288560937,0,26660195,Raglan Road,residential,133.80973199596977,,False,Other
292413573,281615746,0,25820604,Princess Road,residential,101.68646672633136,,False,Other
292413573,281615728,0,25820604,Princess Road,residential,35.47820335879614,,False,Other
292413573,288560891,0,26660192,Standard Road,residential,124.22188070262119,,False,Other
292413601,288560883,0,26660194,Hartley Road,residential,74.46416832973468,,False,Other
292413601,281615746,0,26660194,Hartley Road,residential,97.98289133030045,,False,Other
292413629,292413858,0,26685620,Herbert Chitepo Avenue,residential,275.61260988630863,60,False,Other
292413858,281612917,0,26685620,Herbert Chitepo Avenue,residential,40.40977470305303,60,False,Other
292413858,292413629,0,26685620,Herbert Chitepo Avenue,residential,275.6126098863087,60,False,Other
292847186,277315670,0,25512034,Cleveland Avenue,residential,180.80163991673405,,False,Other
292847186,277995163,0,25512034,Cleveland Avenue,residential,163.7123272235702,,False,Other
292847186,281595960,0,25820924,Routledge Street,residential,192.83957085395411,,False,Other
292876203,277995752,0,26704981,Herbert Chitepo Avenue,residential,213.22758963553244,,False,Other
292876203,288560668,0,26704981,Herbert Chitepo Avenue,residential,248.6367444279993,,False,Other
292876203,292876225,0,26704982,Herbert Chitepo Avenue,residential,185.88323900147114,,False,Other
292876225,292876203,0,26704982,Herbert Chitepo Avenue,residential,185.88323900147117,,False,Other
295393959,317039847,0,345324781,Victoria Drive,tertiary,12.534338154655657,60,False,Other
295393961,277315158,0,299124273,Victoria Drive,residential,166.05305194512778,60,False,Other
295393962,295394041,0,217679613,Connaught Avenue,residential,287.70165521817614,,False,Other
295394041,2929920509,0,28843934,Clarence Drive,residential,187.49335053981846,,False,Other
295394041,295394057,0,217679613,Connaught Avenue,residential,100.57005962774933,,False,Other
295394041,295393962,0,217679613,Connaught Avenue,residential,287.70165521817614,,False,Other
295394057,317050158,0,28843933,Willie Musarurwa Drive,residential,391.016170789179,,False,Other
295394057,2929798605,0,28863981,Midlothian Avenue,residential,308.7744425677395,,False,Other
295394057,295394041,0,217679613,Connaught Avenue,residential,100.57005962774933,,False,Other
295394093,317125982,0,28843921,Orkney Road,residential,144.0915511381281,,False,Other
295394093,295394103,0,26957026,Angus Road,residential,315.9906684372475,,False,Other
295394093,2929798605,0,26957026,Angus Road,residential,123.08339837131211,,False,Other
295394103,281625430,0,26957026,Angus Road,residential,21.534422326750086,,False,Other
295394103,317125962,0,28843920,Samora Machel Avenue,residential,109.06497139067373,,False,Samora Machel Ave
295394103,295394093,0,26957026,Angus Road,residential,315.9906684372475,,False,Other
302597953,279211606,0,25618863,Knight Bruce Road,residential,184.78012994727766,,False,Other
302597953,281793557,0,450846485,Bishop Gaul Avenue,secondary,52.167945309423004,,False,Other
302597953,281793573,0,450846485,Bishop Gaul Avenue,secondary,101.05500514417862,,False,Other
308502080,277317249,0,25302087,Prince Edward Street,secondary,230.54945658637195,,False,Other
308502080,275597512,0,25302087,Prince Edward Street,secondary,187.55604799834455,,False,Other
308502080,281593863,0,25820769,Coxwell Avenue,residential,105.41031739110079,,False,Other
308516476,308516484,0,28091124,Hampden Street,residential,18.96975478252961,,False,Other
308516476,275603431,0,532698240,Samora Machel Avenue,trunk,201.71321232157854,80,True,Samora Machel Ave
308516484,308516476,0,28091124,Hampden Street,residential,18.96975478252961,,False,Other
308516484,308516485,0,28091124,Hampden Street,residential,187.64452043394743,,False,Other
308516485,308939201,0,28091124,Hampden Street,residential,96.31665697267337,,False,Other
308516485,308516484,0,28091124,Hampden Street,residential,187.64452043394743,,False,Other
308938895,282780315,0,450846490,Paisley Road,secondary,13.439415192807362,80,False,Other
308938895,4169503610,0,450846490,Paisley Road,secondary,82.11923317188386,80,False,Other
308938895,308938921,0,28128227,7th Street,unclassified,132.1176105268334,,False,Other
308938921,308938922,0,28128227,7th Street,unclassified,100.72102203861324,,False,Other
308938921,308938895,0,28128227,7th Street,unclassified,132.1176105268334,,False,Other
308938921,308939777,0,28128242,6th Street,unclassified,82.88843649813919,,False,Other
308938922,308939777,0,232820159,5th Street,unclassified,79.81767601402773,,False,Other
308938922,308938942,0,28128227,7th Street,unclassified,71.69742178796595,,False,Other
308938922,308938921,0,28128227,7th Street,unclassified,100.72102203861324,,False,Other
308938942,308939798,0,28322080,1st Avenue,unclassified,181.97129059958584,,False,Other
308938942,308938922,0,28128227,7th Street,unclassified,71.69742178796595,,False,Other
308938942,308939779,0,28128231,2nd Avenue,unclassified,146.3134706266634,,False,Other
308939103,308939639,0,28128241,5th Street,unclassified,78.46697410046562,,False,Other
308939103,4081211494,0,28322080,1st Avenue,unclassified,24.92861122215186,,False,Other
308939103,308939798,0,28322080,1st Avenue,unclassified,121.88692178070634,,False,Other
308939136,308939495,0,28128238,2nd Street,unclassified,81.86182132201066,,False,Second Street
308939136,308939494,0,28322080,1st Avenue,unclassified,153.83364286270964,,False,Other
308939136,308939569,0,28128238,2nd Street,unclassified,70.41603356855349,,False,Second Street
308939136,4097745302,0,28322080,1st Avenue,unclassified,152.19818076060716,,False,Other
308939201,308516485,0,28091124,Hampden Street,residential,96.31665697267337,,False,Other
308939201,308939225,0,28128229,4th Avenue,unclassified,279.5688505664392,,False,Other
308939225,308939239,0,28128229,4th Avenue,unclassified,77.72869907643457,,False,Other
308939225,308939560,0,989845711,1st Street,unclassified,50.148697017613486,,False,First Street
308939225,308939201,0,28128229,4th Avenue,unclassified,279.5688505664392,,False,Other
308939225,308939255,0,28128234,3rd Street,unclassified,275.0538006268443,,False,Other
308939239,308939255,0,28128229,4th Avenue,unclassified,71.48789775968338,,False,Other
308939239,308939225,0,28128229,4th Avenue,unclassified,77.72869907643457,,False,Other
308939239,308939570,0,28128238,2nd Street,unclassified,52.160466834361664,,False,Second Street
308939255,308939239,0,28128229,4th Avenue,unclassified,71.48789775968338,,False,Other
308939255,308939504,0,28128234,3rd Street,unclassified,50.02364107195851,,False,Other
308939255,308939225,0,28128234,1st Street,unclassified,275.05380062684424,,False,First Street
308939255,308939475,0,28322083,4th Street,unclassified,162.10284805367698,,False,Other
308939475,308939639,0,28128231,2nd Avenue,unclassified,55.26349739795642,,False,Other
308939475,308939503,0,28128231,2nd Avenue,unclassified,79.98188595907156,,False,Other
308939475,308939494,0,28322083,4th Street,unclassified,78.96901558081296,,False,Other
308939475,308939255,0,28322083,4th Street,unclassified,162.10284805367698,,False,Other
308939494,308939136,0,28322080,1st Avenue,unclassified,153.83364286270964,,False,Other
308939494,4081211495,0,28322080,1st Avenue,unclassified,22.10710584325363,,False,Other
308939494,308939475,0,28322083,4th Street,unclassified,78.96901558081296,,False,Other
308939495,308939503,0,28128231,2nd Avenue,unclassified,75.816123763278,,False,Other
308939495,4097745302,0,28128231,2nd Avenue,unclassified,72.77647438591458,,False,Other
308939495,308939570,0,28128238,2nd Street,unclassified,68.0256944309322,,False,Second Street
308939495,308939136,0,28128238,2nd Street,unclassified,81.86182132201066,,False,Second Street
308939503,308939475,0,28128231,2nd Avenue,unclassified,79.98188595907156,,False,Other
308939503,308939495,0,28128231,2nd Avenue,unclassified,75.816123763278,,False,Other
308939503,308939504,0,28128234,3rd Street,unclassified,68.02485327102971,,False,Other
308939504,308939255,0,28128234,3rd Street,unclassified,50.02364107195851,,False,Other
308939504,308939503,0,28128234,3rd Street,unclassified,68.02485327102971,,False,Other
308939504,308939570,0,28128236,3rd Avenue,residential,73.25662381713377,,False,Other
308939560,308939570,0,28128236,3rd Avenue,residential,71.50139203711421,,False,Other
308939560,2411363413,0,28128236,3rd Avenue,residential,62.19223390676602,,False,Other
308939560,308939225,0,989845711,1st Street,unclassified,50.148697017613486,,False,First Street
308939560,4097745302,0,989845711,1st Street,unclassified,69.1019230071272,,False,First Street
308939569,277315410,0,25446818,Samora Machel Avenue,trunk,131.9913094600629,80,True,Samora Machel Ave
308939569,4097745293,0,28128238,2nd Street,unclassified,18.79277419210188,,False,Second Street
308939569,308939136,0,28128238,2nd Street,unclassified,70.41603356855349,,False,Second Street
308939570,308939504,0,28128236,3rd Avenue,residential,73.25662381713377,,False,Other
308939570,308939560,0,28128236,3rd Avenue,residential,71.50139203711421,,False,Other
308939570,308939239,0,28128238,2nd Street,unclassified,52.160466834361664,,False,Second Street
308939570,308939495,0,28128238,2nd Street,unclassified,68.0256944309322,,False,Second Street
308939577,308939625,0,405993417,,unclassified,19.66535350570042,,True,Other
308939577,277995855,0,532698241,Samora Machel Avenue,trunk,354.42469828385435,80,True,Samora Machel Ave
308939625,4081211489,0,25446818,Samora Machel Avenue,trunk,10.224336462587154,80,True,Samora Machel Ave
308939625,4081211494,0,405993417,,unclassified,56.40125549342842,,True,Other
308939639,308939779,0,28128231,2nd Avenue,unclassified,68.68270708051637,,False,Other
308939639,308939475,0,28128231,2nd Avenue,unclassified,55.26349739795642,,False,Other
308939639,308939103,0,28128241,5th Street,unclassified,78.46697410046562,,False,Other
308939639,2411363411,0,28128241,5th Street,unclassified,154.0242300424123,,False,Other
308939777,308938922,0,232820159,5th Street,unclassified,79.81767601402773,,False,Other
308939777,2411363411,0,28128242,6th Street,unclassified,21.035111958410546,,False,Other
308939777,308938921,0,28128242,6th Street,unclassified,82.88843649813919,,False,Other
308939779,308939639,0,28128231,2nd Avenue,unclassified,68.68270708051637,,False,Other
308939779,308938942,0,28128231,2nd Avenue,unclassified,146.3134706266634,,False,Other
308939779,308939798,0,28128242,6th Street,unclassified,97.63381253119111,,False,Other
308939779,2411363411,0,28128242,6th Street,unclassified,57.07350267769054,,False,Other
308939798,308939103,0,28322080,1st Avenue,unclassified,121.88692178070634,,False,Other
308939798,308939779,0,28128242,6th Street,unclassified,97.63381253119111,,False,Other
308939798,308938942,0,28322080,1st Avenue,unclassified,181.97129059958587,,False,Other
311379541,282037577,0,25446807,Bishop Gaul Avenue,secondary,101.12769170470403,,False,Other
311749209,311749321,0,28381447,,unclassified,731.4029817598686,,False,Other
311749209,282037805,0,450846482,Bishop Gaul Avenue,secondary,248.7044002393058,,False,Other
311749209,282037591,0,450846482,Bishop Gaul Avenue,secondary,498.09677085892224,,False,Other
311749321,311749209,0,28381447,,unclassified,731.4029817598685,,False,Other
311749519,311749536,0,28381452,Birmingham Road,unclassified,215.82657642759787,,False,Other
311749519,311749562,0,28381452,Birmingham Road,unclassified,129.79182672968403,,False,Other
311749519,284676605,0,28413336,Hull Road,unclassified,710.5702325565258,,False,Other
311749531,311749532,0,28381452,Birmingham Road,unclassified,20.675298328350443,,False,Other
311749531,311749562,0,28381452,Birmingham Road,unclassified,359.71780692751605,,False,Other
311749531,281618674,0,532779901,Simon Mazorodze Road,trunk,463.53596129978877,,True,Other
311749532,311749531,0,28381452,Birmingham Road,unclassified,20.675298328350443,,False,Other
311749532,6382349021,0,173225716,Simon Mazorodze Road,trunk,103.37542259479676,,True,Other
311749536,311749519,0,28381452,Birmingham Road,unclassified,215.82657642759787,,False,Other
311749536,284676707,0,28381452,Birmingham Road,unclassified,259.4937030421891,,False,Other
311749536,284677006,0,28381454,Plymouth Road,unclassified,324.29069599911435,,False,Other
311749562,311749531,0,28381452,Birmingham Road,unclassified,359.717806927516,,False,Other
311749562,311749519,0,28381452,Birmingham Road,unclassified,129.79182672968403,,False,Other
311749562,284677207,0,28381455,Barrow Road,unclassified,575.6879941049938,,False,Other
312035442,284675943,0,28406616,Stirling Road,unclassified,496.64255448126846,,False,Other
312035442,281618821,0,640563801,Lytton Road,secondary,756.7665896468982,80,False,Other
312035442,284676538,0,640563801,Lytton Road,secondary,512.4575855830014,80,False,Other
312112320,6177720222,0,532779901,Simon Mazorodze Road,trunk,127.32494512546326,,True,Other
312112323,281620066,0,104532504,Simon Mazorodze Road,unclassified,19.89921449212093,,False,Other
312112323,311749531,0,532779901,Simon Mazorodze Road,trunk,156.6659600150491,,True,Other
312234448,312238229,0,28421226,Stevenson Road,unclassified,127.58585495747515,,False,Other
312234448,312234501,0,26365053,Kelvin Road,unclassified,218.69723883819893,,False,Other
312234448,312238248,0,26365053,Kelvin Road,unclassified,485.1489318733564,,False,Other
312234448,312238219,0,28421226,Stevenson Road,unclassified,138.27831976244843,,False,Other
312234501,312238094,0,26365053,Kelvin Road,unclassified,175.12134393705566,,False,Other
312234501,312234448,0,26365053,Kelvin Road,unclassified,218.69723883819893,,False,Other
312234501,281628941,0,28421221,Cam Road,unclassified,232.518586591663,,False,Other
312238094,281628935,0,26365053,Kelvin Road,unclassified,126.11060059428239,,False,Other
312238094,312234501,0,26365053,Kelvin Road,unclassified,175.12134393705566,,False,Other
312238094,312238110,0,28421219,,unclassified,32.37600625718673,,False,Other
312238110,312238110,0,28421219,,unclassified,146.9959540894271,,False,Other
312238110,312238110,1,28421219,,unclassified,146.99595408942707,,False,Other
312238110,312238094,0,28421219,,unclassified,32.37600625718673,,False,Other
312238219,312234448,0,28421226,Stevenson Road,unclassified,138.27831976244846,,False,Other
312238229,312234448,0,28421226,Stevenson Road,unclassified,127.58585495747515,,False,Other
312238229,281629173,0,28421226,Stevenson Road,unclassified,213.50773412889853,,False,Other
312238229,312238248,0,28421232,Telford Road,unclassified,706.0320882994486,,False,Other
312238248,312234448,0,26365053,Kelvin Road,unclassified,485.1489318733564,,False,Other
312238248,6146789251,0,26365053,Kelvin Road,unclassified,141.51681543614166,,False,Other
312238248,312238229,0,28421232,Telford Road,unclassified,706.0320882994488,,False,Other
